,Unnamed: 0,artist,city,venue,showName,genre,weekend,month,maxprice,minprice,id,score,pop
381,Arctic Monkeys17,Arctic Monkeys,Inglewood,Kia Forum,Arctic Monkeys,Rock,1,10,149.5,49.5,vvG10Z9fpW54vK,88,5529.0
382,Arctic Monkeys19,Arctic Monkeys,Nashville,Ascend Amphitheater,Arctic Monkeys,Rock,0,9,115.0,39.5,G5viZ9KwmNP43,88,4854.0
383,ROSALÍA0,ROSALÍA,London,The O2,Rosalía: Motomami World Tour,Rock,0,12,90.0,55.0,G5dfZ9FMcogvY,85,8018.0
384,Olivia Rodrigo0,Olivia Rodrigo,Virginia Beach,Elevation 27,Swift & Sour: A Taylor Swift & Olivia Rodrigo Dance Party,Pop,1,1,25.0,15.0,vvG17Z9fsH9YHJ,84,452745.0
385,Joji0,Joji,New York,Madison Square Garden,Joji Presents Smithereens Oblivion,R&B,1,5,230.5,60.5,G5diZ94094wlF,86,3308.0
386,Joji1,Joji,Inglewood,Kia Forum,Joji Presents Smithereens Oblivion With Rei Brown + Lil Toe (ammo) + S,R&B,1,5,229.5,79.5,vvG10Z94zVG680,86,5529.0
387,Joji2,Joji,London,Gunnersbury Park,JOJI PRESENTS SMITHEREENS OBLIVION with LIL TOE (AMMO) + SAVAGEREALM,R&B,0,8,88.0,42.5,G5djZ9p8-NP8A,86,8018.0
388,The Kid LAROI0,The Kid LAROI,Lexington,Rupp Arena,The Kid LAROI,Hip-Hop/Rap,0,3,85.0,45.0,G5vbZ9oF0__iK,81,2049.0
389,The Kid LAROI1,The Kid LAROI,Bangor,Cross Insurance Center,The Kid LAROI,Hip-Hop/Rap,1,3,70.5,45.5,vvG17Z93T82J_c,81,60385.0
390,The Neighbourhood0,The Neighbourhood,Warrington,Victoria Park Warrington,Neighbourhood Weekender - Saturday Ticket,Rock,1,5,140.25,74.15,G5djZ9pk95vKu,85,5605.0
391,The Neighbourhood1,The Neighbourhood,Warrington,Victoria Park Warrington,Neighbourhood Weekender - Weekend Ticket,Rock,1,5,235.0,127.5,G5djZ9pkeu8JU,85,5731.0
392,The Neighbourhood2,The Neighbourhood,Warrington,Victoria Park Warrington,Neighbourhood Weekender - Sunday Ticket,Rock,1,5,140.25,74.15,G5djZ9pkJxsEx,85,9048.0
393,Ava Max0,Ava Max,Atlanta,State Farm Arena,Power 96.1s Jingle Ball Presented By Capital One,Rock,0,12,277.0,33.0,vvG1zZ9KbZrafg,81,84439.0
394,Ava Max1,Ava Max,Washington,Capital One Arena,Hot 99.5's Jingle Ball Presented By Capital One,Rock,0,12,400.0,30.0,G5vfZ9K1b9vLI,81,1226.0
395,Ava Max2,Ava Max,Tampa,Amalie Arena,93.3 FLZ's Jingle Ball Presented By Capital One,Rock,0,12,261.0,25.0,vvG1VZ9KD7nG7z,81,9617.0
396,Ava Max3,Ava Max,Sunrise,FLA Live Arena,Y100s Jingle Ball Presented By Capital One,Rock,1,12,501.0,35.0,vvG1VZ93D8YHIG,81,1308.0
397,One Direction0,One Direction,Fresno,Strummer's,ONE DIRECTION PARTY,Other,0,12,10.0,10.0,rZ7HnEZ1A3jfA4,84,270934.0
398,One Direction1,One Direction,Red Bank,The Vogel at Count Basie Center for the Arts,Harry Styles + One Direction Dance Party,Dance/Electronic,0,1,40.0,20.0,G5vVZ9o1c0SGG,84,1506.0
399,One Direction2,One Direction,Palmdale,Transplants Brewing Company,ONE DIRECTION PARTY with Blade Trip,Dance/Electronic,0,12,10.0,10.0,rZ7HnEZ1A3jfAA,84,248951.0
400,One Direction3,One Direction,Orlando,House of Blues Orlando,Club 90s Present Midnight Memories - A One Direction Night,Pop,1,1,60.0,17.0,G5eFZ9brIh5J8,84,5815.0
401,One Direction4,One Direction,Charlotte,The Fillmore Charlotte,Club 90s Presents Midnight Memories One Direction Night (18+),Pop,1,1,18.0,18.0,G5eVZ9piAebJw,84,684451.0
402,One Direction5,One Direction,Madison,Majestic Theatre,Fangirl Fantasy: One Direction Vs 5 Seconds Of Summer,Dance/Electronic,0,2,20.0,18.0,vvG1jZ9pxZ7-aw,84,233700.0
403,One Direction6,One Direction,Charleston,Music Farm,Fangirl Fantasy: One Direction vs 5 Seconds of Summer (18+),Other,0,3,18.0,18.0,G5eVZ9Kp4adLp,84,172860.0
404,One Direction7,One Direction,Seattle,Chop Suey,Fangirl Fantasy: One Direction vs 5 Seconds of Summer,Pop,0,2,18.0,18.0,rZ7HnEZ1A3_pb4,84,371657.0
405,One Direction8,One Direction,Kitchener,The Hub (fka Wax Nightclub),Magic: One Direction Holiday Dance Party at The Hub in Kitchener,Pop,1,12,6.67,6.67,rZ7HnEZ1A3j3qP,84,149728.0
406,One Direction9,One Direction,Vancouver,Hollywood Theatre,Up All Night Vancouver: One Direction Dance Party at Hollywood Theatre,Pop,1,1,8.67,8.67,rZ7HnEZ1A3qvag,84,192382.0
407,Frank Sinatra0,Frank Sinatra,Honolulu,Blue Note Hawaii,Frank Sinatra Birthday Celebration,Jazz,0,12,35.0,25.0,rZ7HnEZ1A38oAg,83,22681.0
408,Frank Sinatra4,Frank Sinatra,Hollywood,Catalina Bar & Grill,"MARTINI IN THE MORNING Salute to Frank Sinatra and The Fabulous 570 KLAC - starring Dave Damiani, James Tormé, Sal ""The Voice"" Valentinetti, John Papadakis, LC Powell, The Mills Brothers",Jazz,0,12,100.0,40.0,rZ7HnEZ1A3_6oA,83,623747.0
409,Jack Harlow0,Jack Harlow,Louisville,KFC Yum! Center,Jack Harlow - No Place  Like Home,Hip-Hop/Rap,1,12,149.5,31.5,G5vbZ9fBBwpdT,81,1771.0
410,The Chainsmokers3,The Chainsmokers,Vancouver,BC Place,"Contact Festival: 2 Day Pass - December 29 & 30, 2022",Dance/Electronic,0,12,169.95,169.95,G5v7Z9fQXywS2,80,3725.0
411,The Chainsmokers4,The Chainsmokers,Vancouver,BC Place,"Contact Festival: Single Day Ticket - December 30, 2022",Dance/Electronic,0,12,115.95,115.95,G5v7Z9fYXQEGK,80,30799.0
412,Lil Baby0,Lil Baby,Reading,Reading Festival,Reading Festival 2023 - Weekend Tickets,Rock,0,8,265.0,265.0,G5djZ913mkNJD,90,5605.0
413,Pitbull0,Pitbull,Wheatland,Hard Rock Live Sacramento,Pitbull,Pop,0,1,396.0,96.0,G5vYZ9b69kPWA,82,5731.0
414,Pitbull2,Pitbull,Estero,Hertz Arena,Pitbull: Can't Stop Us Now,Pop,0,3,495.95,25.95,vvG1VZ9kCQGnB-,82,8018.0
415,Pitbull5,Pitbull,Atlanta,State Farm Arena,Power 96.1s Jingle Ball Presented By Capital One,Rock,0,12,277.0,33.0,vvG1zZ9KbZrafg,82,8018.0
416,Pitbull6,Pitbull,Washington,Capital One Arena,Hot 99.5's Jingle Ball Presented By Capital One,Rock,0,12,400.0,30.0,G5vfZ9K1b9vLI,82,741636.0
417,Ellie Goulding0,Ellie Goulding,London,KOKO,Ellie Goulding,Rock,0,2,35.0,35.0,G5vHZ9bLjYVvG,79,3426354.0
418,Ellie Goulding1,Ellie Goulding,London,KOKO,Ellie Goulding,Rock,0,2,35.0,35.0,G5vHZ99wXKJcc,79,2430.0
419,Steve Lacy3,Steve Lacy,Oakland,Fox Theater - Oakland,Steve Lacy - Give You The World Tour,R&B,0,2,45.0,35.0,G5vYZ92nluxcU,84,2080.0
420,Steve Lacy4,Steve Lacy,San Diego,The Observatory North Park,Steve Lacy - Give You The World Tour,R&B,1,2,35.0,35.0,vvG1iZ92llWViR,84,1771.0
421,Steve Lacy6,Steve Lacy,Leeds,Bramham Park,Leeds Festival 2023 - Weekend,Rock,0,8,265.0,265.0,G5dfZ98Nduo-7,84,8018.0
422,Steve Lacy7,Steve Lacy,Reading,Reading Festival,Reading Festival 2023 - Weekend Tickets,Rock,0,8,265.0,265.0,G5djZ913mkNJD,84,3308.0
423,John Legend0,John Legend,London,Royal Albert Hall,John Legend,R&B,0,4,120.0,40.0,G5vHZ95K7pUUF,80,667137.0
424,John Legend1,John Legend,London,Royal Albert Hall,John Legend,R&B,0,4,120.0,40.0,G5vHZ95JxUI2C,80,6063.0
425,Lewis Capaldi0,Lewis Capaldi,New York,Radio City Music Hall,Lewis Capaldi,Rock,0,4,125.0,50.0,G5dYZ94ZQOsLm,81,410939.0
426,Lewis Capaldi1,Lewis Capaldi,Boston,MGM Music Hall at Fenway,Lewis Capaldi,Rock,0,4,66.5,22.0,vvG17Z9fTsv68Z,81,1394928.0
427,Lewis Capaldi2,Lewis Capaldi,Chicago,Byline Bank Aragon Ballroom,Lewis Capaldi,Rock,0,4,65.0,65.0,vvG18Z9fgo77dk,81,5731.0
428,Lewis Capaldi3,Lewis Capaldi,Minneapolis,Armory,Lewis Capaldi,Rock,0,4,57.0,37.5,vvG1bZ9fM0Upd6,81,5605.0
429,Lewis Capaldi4,Lewis Capaldi,San Diego,Cal Coast Credit Union Open Air Theatre at SDSU,Lewis Capaldi,Rock,0,5,89.5,29.5,vvG1IZ99h5_SpS,81,120972.0
430,Lewis Capaldi5,Lewis Capaldi,Washington,The Anthem,Lewis Capaldi,Rock,0,4,75.0,45.0,G5vfZ9fUmLxY0,81,1567442.0
431,Lewis Capaldi6,Lewis Capaldi,Atlanta,Coca-Cola Roxy,Lewis Capaldi,Rock,1,4,89.5,42.5,vvG1zZ9fUVBKob,81,110000.0
432,Lewis Capaldi7,Lewis Capaldi,Berkeley,Greek Theatre-U.C. Berkeley,Lewis Capaldi,Rock,1,4,95.0,39.5,G5vYZ9fDKOpDL,81,684451.0
433,Lewis Capaldi8,Lewis Capaldi,Philadelphia,The Met Philadelphia,Lewis Capaldi,Rock,0,4,75.0,44.5,vvG1FZ9fMEWMF_,81,12710.0
434,Lewis Capaldi9,Lewis Capaldi,Phoenix,Arizona Financial Theatre,Lewis Capaldi,Rock,1,5,69.5,39.5,G5v0Z9fzZWg_O,81,296943.0
435,Lewis Capaldi10,Lewis Capaldi,Seattle,WAMU Theater,Lewis Capaldi,Rock,0,4,35.95,35.95,vvG1HZ9fMnUP24,81,1300092.0
436,Lewis Capaldi11,Lewis Capaldi,Portland,Moda Center,Lewis Capaldi,Rock,0,4,53.5,38.5,vvG1HZ9fwLw34p,81,3544.0
437,Lewis Capaldi12,Lewis Capaldi,Cincinnati,The Andrew J Brady Music Center,Lewis Capaldi,Rock,0,4,79.5,20.0,G5vbZ9fB2XShN,81,29677.0
438,Lewis Capaldi13,Lewis Capaldi,Dallas,South Side Ballroom,Lewis Capaldi,Rock,0,5,99.5,45.0,vvG1YZ9fVt7gCX,81,528595.0
439,Lewis Capaldi14,Lewis Capaldi,Houston,713 Music Hall,Lewis Capaldi,Rock,0,5,69.5,39.5,G5dIZ9fUMoN7E,81,241445.0
440,Lewis Capaldi16,Lewis Capaldi,Austin,Moody Amphitheater,Lewis Capaldi,Rock,0,5,92.5,23.5,G5dIZ9fUXNN3P,81,60285.0
441,Diplo0,Diplo,Québec,Place Jean-Béliveau,Igloofest - Diplo,Hip-Hop/Rap,0,3,63.64,35.22,G5d7Z99d21SzL,78,207948.0
442,Snoop Dogg0,Snoop Dogg,Reno,Reno Events Center,Snoop Dogg,Hip-Hop/Rap,0,5,106.42,51.38,1AvjZ4UGkDCa1g1,83,136208.0
443,Snoop Dogg4,Snoop Dogg,Casper,Ford Wyoming Center,Holidaze of Blaze Featuring Snoop Dogg,Hip-Hop/Rap,0,12,202.0,52.0,G5vzZ9p1BXS8P,83,207948.0
444,Snoop Dogg6,Snoop Dogg,Tacoma,Tacoma Dome,"Snoop Doggs Holidaze of Blaze with T-Pain, Warren G, & Ying Yang Twin",Hip-Hop/Rap,0,12,203.0,53.0,vvG1HZ9pkus-7N,83,136208.0
445,Snoop Dogg7,Snoop Dogg,West Valley City,Maverik Center,Snoop Dogg's Holidaze of Blaze,Hip-Hop/Rap,0,12,205.0,55.0,G5vzZ9pkXAxNb,83,684451.0
446,Snoop Dogg8,Snoop Dogg,Tacoma,Tacoma Dome,Snoop Doggs Holidaze of Blaze with T-Pain and Warren G,Hip-Hop/Rap,1,12,203.0,69.0,vvG1HZ99713g4i,83,673479.0
447,James Arthur0,James Arthur,Seattle,Sunset Tavern,"Jeannie Rak, Leah T, Arthur James",Pop,0,1,12.0,12.0,rZ7HnEZ1A3jJZg,80,1567442.0
448,Elvis Presley0,Elvis Presley,San Juan Capistrano,The Coach House,Hot Club of Cowtown and Tyler Hilton Celebrating Elvis Presley and Sun Studios,Country,0,3,30.0,30.0,rZ7HnEZ1A3_4qP,81,410939.0
449,Anuel AA0,Anuel AA,Miami,FTX Arena,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,1,4,191.0,61.0,vvG1VZ96DujcVC,87,304391.0
450,Anuel AA1,Anuel AA,New York,Madison Square Garden,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,1,5,207.0,77.0,G5diZ9kEO9v_S,87,677116.0
451,Anuel AA2,Anuel AA,Orlando,Amway Center,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,0,4,181.0,32.8,G5eFZ9kKFAGIG,87,600155.0
452,Anuel AA3,Anuel AA,Newark,Prudential Center,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,1,5,206.0,66.0,vvG1FZ9F5L77CH,87,51919.0
453,Anuel AA4,Anuel AA,Rosemont,Allstate Arena,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,0,5,189.0,59.0,vvG18Z96hLDNP4,87,296943.0
454,Anuel AA5,Anuel AA,Inglewood,Kia Forum,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,0,5,197.0,47.0,vvG10Z96TRc6VE,87,110000.0
455,Anuel AA6,Anuel AA,Dallas,American Airlines Center,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,0,5,197.0,47.0,vvG1YZ96N5N7BG,87,5731.0
456,Anuel AA7,Anuel AA,Washington,Capital One Arena,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,1,5,189.0,59.0,G5vfZ9AS8IfFw,87,4854.0
457,Anuel AA8,Anuel AA,Sugar Land,Smart Financial Centre at Sugar Land,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,1,5,198.0,48.0,G5dIZ9k-MxoZo,87,5529.0
458,Anuel AA9,Anuel AA,Hidalgo,Payne Arena,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,1,5,191.0,71.0,G5dIZ9AwrWwM6,87,207627.0
459,Anuel AA10,Anuel AA,Charlotte,Spectrum Center,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,1,5,197.0,48.0,G5eVZ96TCVM96,87,443885.0
460,Anuel AA11,Anuel AA,Ontario,Toyota Arena,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,1,5,179.0,39.0,vvG10Z9ASC2Ast,87,1394928.0
461,Anuel AA12,Anuel AA,Reading,The Santander Arena,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,0,5,181.0,39.0,vvG1FZ96SgQ4XH,87,1469845.0
462,Anuel AA13,Anuel AA,San Jose,SAP Center at San Jose,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,1,5,191.0,41.0,G5vYZ9kfuJUtr,87,141331.0
463,Anuel AA14,Anuel AA,Estero,Hertz Arena,ANUEL AA: LEGENDS NEVER DIE WORLD TOUR,Hip-Hop/Rap,1,4,181.0,61.0,vvG1VZ9Aw33BCo,87,1771.0
464,P!nk0,P!nk,Philadelphia,Citizens Bank Park,P!NK: Summer Carnival 2023,Rock,0,9,389.95,39.95,vvG1FZ9pLpUSiL,80,8855000.0
465,P!nk1,P!nk,Las Vegas,Allegiant Stadium,P!NK: Summer Carnival 2023,Rock,1,10,350.0,45.83,G5vjZ9kKED9Op,80,682545.0
466,P!nk2,P!nk,Minneapolis,Target Field,P!NK: Summer Carnival 2023,Rock,0,8,999.95,39.95,vvG1bZ9p96uphM,80,2189878.0
467,P!nk3,P!nk,Pittsburgh,PNC Park,P!NK: Summer Carnival 2023,Rock,1,8,349.95,39.95,G5vbZ9kb-A6LJ,80,1567442.0
468,P!nk4,P!nk,Detroit,Comerica Park,P!NK: Summer Carnival 2023,Rock,0,8,344.95,44.95,vvG1OZ9pNPuVvv,80,5605.0
469,P!nk5,P!nk,Milwaukee,American Family Field,P!NK: Summer Carnival 2023,Rock,0,8,999.95,39.95,vvG1jZ9p0tjAiJ,80,5731.0
470,P!nk6,P!nk,Queens,Citi Field,P!NK: Summer Carnival 2023,Rock,0,8,404.95,50.95,G5vVZ9pntZouz,80,9048.0
471,P!nk7,P!nk,Cincinnati,Great American Ball Park,P!NK: Summer Carnival 2023,Rock,0,7,319.95,39.95,G5vbZ9plhI67F,80,84439.0
472,P!nk8,P!nk,Phoenix,Chase Field,P!NK: Summer Carnival 2023,Rock,0,10,359.95,39.95,G5v0Z9pjKn7dG,80,2753.0
473,P!nk9,P!nk,Washington,Nationals Park,P!NK: Summer Carnival 2023,Rock,0,8,355.95,45.95,G5vfZ9pKec7vp,80,192382.0
474,P!nk10,P!nk,Nashville,GEODIS Park,P!NK: Summer Carnival 2023,Rock,0,9,399.95,49.95,G5viZ9ph7l0Du,80,3942.0
475,P!nk12,P!nk,Inglewood,SoFi Stadium,P!NK: Summer Carnival 2023,Rock,0,10,405.95,55.95,vvG1IZ9pNeVNoR,80,2382.0
476,P!nk13,P!nk,Arlington,Globe Life Field,P!NK: Summer Carnival 2023,Rock,0,9,374.95,44.95,vvG1YZ9ASfN7Jv,80,3465.0
477,P!nk14,P!nk,Omaha,Charles Schwab Field Omaha,P!NK: Summer Carnival 2023,Rock,0,8,369.95,39.95,vvG1bZ9kQ-pEqi,80,12284.0
478,P!nk15,P!nk,San Diego,Snapdragon Stadium,P!NK: Summer Carnival 2023,Rock,0,10,364.95,50.95,vvG1IZ9plrgAaz,80,14544.0
479,P!nk18,P!nk,San Antonio,Alamodome,P!NK: Summer Carnival 2023,Rock,0,9,299.95,39.95,G5dIZ9prByxD1,80,1110.0
480,Lil Wayne0,Lil Wayne,Reading,Reading Festival,Reading Festival 2023 - Weekend Tickets,Rock,0,8,265.0,265.0,G5djZ913mkNJD,85,741636.0
481,Tom Odell0,Tom Odell,Zapopan,Guanamor Teatro Studio,Tom Odell,Other,1,5,700.0,590.0,G5v8Z99wtddsg,79,18698.0
482,Tom Odell1,Tom Odell,México,Auditorio BB,Tom Odell,Rock,0,5,880.0,880.0,G5v8Z9oxqT9nU,79,35174.0
483,Kygo0,Kygo,Denver,Grizzly Rose,98.5 KYGO’s St. Jude Jam.,Country,0,12,35.0,35.0,rZ7HnEZ1A3bMOP,80,15258.0
484,DJ Snake0,DJ Snake,Philadelphia,Pennsylvania Convention Center,HiJinx,Dance/Electronic,0,12,169.5,169.5,vvG1FZ9orTuxD5,77,215963.0
485,Tate McRae0,Tate McRae,Atlanta,State Farm Arena,Power 96.1s Jingle Ball Presented By Capital One,Rock,0,12,277.0,33.0,vvG1zZ9KbZrafg,80,295310.0
486,Tate McRae1,Tate McRae,Washington,Capital One Arena,Hot 99.5's Jingle Ball Presented By Capital One,Rock,0,12,400.0,30.0,G5vfZ9K1b9vLI,80,37629.0
487,Tate McRae2,Tate McRae,Tampa,Amalie Arena,93.3 FLZ's Jingle Ball Presented By Capital One,Rock,0,12,261.0,25.0,vvG1VZ9KD7nG7z,80,5605.0
488,Tate McRae3,Tate McRae,Sunrise,FLA Live Arena,Y100s Jingle Ball Presented By Capital One,Rock,1,12,501.0,35.0,vvG1VZ93D8YHIG,80,15579.0
489,The Beatles6,The Beatles,Co. Mayo,Royal Theatre and Event Centre,The Classic Beatles,Rock,0,12,27.9,27.9,G5vOZ9pDpwzsM,83,1600000.0
490,The Beatles9,The Beatles,Brussels,Cirque Royal - Koninklijk Circus,The Bootleg Beatles,Variety,0,2,29.43,27.25,Z698xZG2ZaaiD,83,4854.0
491,The Beatles10,The Beatles,Esch-sur-Alzette,Rockhal Club,The Bootleg Beatles,Rock,0,2,28.0,28.0,Z698xZG2Za1Us,83,172860.0
492,The Beatles11,The Beatles,Amsterdam,Poppodium Q-Factory,The Bootleg Beatles,Rock,0,2,31.0,31.0,Z698xZbpZ17apu9,83,684451.0
493,The Beatles13,The Beatles,Hoddesdon,The Spotlight,The Mersey Beatles,Rock,0,3,26.95,26.95,G5dfZ9KdHeNaB,83,1663.0
494,The Beatles14,The Beatles,Scarborough,Scarborough Spa Theatre,The Mersey Beatles,Rock,0,3,23.0,23.0,G5dfZ9FUn7wE-,83,1469845.0
495,The Beatles17,The Beatles,Northampton,Royal and Derngate,The Bootleg Beatles,Other,1,3,47.45,38.25,G5vHZ9Ch5I4Jb,83,3544.0
496,The Beatles19,The Beatles,St Albans,Alban Arena,The Bootleg Beatles,Other,0,3,35.0,35.0,G5vHZ9CBNrfKJ,83,623747.0
497,Linkin Park0,Linkin Park,Atlanta,The Masquerade - Purgatory,In The End - Linkin Park Tribute,Rock,1,12,22.0,22.0,vvG1zZ93S833hF,83,118523.0
498,Linkin Park1,Linkin Park,North Myrtle Beach,House of Blues Myrtle Beach,In the End - Linkin Park Experience,Rock,0,1,30.0,15.0,G5eVZ9p6uAg2k,83,172860.0
499,Linkin Park2,Linkin Park,Destin,Club LA,In The End - Linkin Park Experience,Rock,1,12,38.5,19.99,rZ7HnEZ1A33AQ4,83,8018.0
500,Linkin Park3,Linkin Park,San Jose,The Ritz,In The End - Linkin Park Experience,Alternative,0,2,15.0,15.0,rZ7HnEZ1A3qd4g,83,417910.0
501,Linkin Park4,Linkin Park,Garden Grove,Garden Amphitheatre,Linkin Park tribute - IN THE END at Garden Amp,Alternative,0,12,15.0,15.0,rZ7HnEZ1A34Ub4,83,36164.0
502,Stephen Sanchez0,Stephen Sanchez,New York,Irving Plaza,Stephen Sanchez,Rock,0,2,55.0,20.0,k7vGF99rBmb9a,78,2277.0
503,Stephen Sanchez1,Stephen Sanchez,Boston,Brighton Music Hall presented by Citizens,Stephen Sanchez,Rock,0,2,16.0,16.0,vvG17Z99FvTaVb,78,2277.0
504,Stephen Sanchez2,Stephen Sanchez,Santa Ana,Constellation Room,Stephen Sanchez,Rock,0,3,17.0,17.0,vvG10Z99hVlVoD,78,12486.0
505,Stephen Sanchez5,Stephen Sanchez,Montréal,Le Studio TD,Stephen Sanchez,Rock,0,2,30.0,27.5,G5d7Z9bQJU3w0,78,12486.0
506,Stephen Sanchez13,Stephen Sanchez,Nashville,Brooklyn Bowl Nashville,STEPHEN SANCHEZ,Alternative,1,2,50.0,50.0,rZ7HnEZ1A3jA44,78,2780.0
507,Stephen Sanchez19,Stephen Sanchez,Nashville,Brooklyn Bowl Nashville,STEPHEN SANCHEZ Bowling Lane for up to 8 People,???,1,2,275.0,275.0,rZ7HnEZ1A3jAbP,78,1135512.0
508,Red Hot Chili Peppers0,Red Hot Chili Peppers,Syracuse,JMA Wireless Dome,Red Hot Chili Peppers 2023 Tour,Rock,0,4,299.5,49.5,k7vGF994z1OzR,82,1135512.0
509,Red Hot Chili Peppers1,Red Hot Chili Peppers,San Antonio,Alamodome,Red Hot Chili Peppers 2023 Tour,Rock,0,5,279.5,49.5,G5dIZ99nNGwP0,82,1135512.0
510,Red Hot Chili Peppers3,Red Hot Chili Peppers,Minneapolis,U.S. Bank Stadium,Red Hot Chili Peppers 2023 Tour,Rock,1,4,295.0,44.5,vvG1bZ99zcuBYR,82,1135512.0
511,Red Hot Chili Peppers4,Red Hot Chili Peppers,Houston,Minute Maid Park,Red Hot Chili Peppers 2023 Tour,Rock,0,5,299.5,49.5,G5dIZ99j0OM9X,82,15579.0
512,Red Hot Chili Peppers5,Red Hot Chili Peppers,San Diego,Snapdragon Stadium,Red Hot Chili Peppers 2023 Tour,Rock,0,5,400.0,59.5,vvG1IZ99DinPtu,82,1294.0
513,Red Hot Chili Peppers6,Red Hot Chili Peppers,Las Vegas,Allegiant Stadium,Red Hot Chili Peppers 2023 Tour,Rock,1,4,371.0,43.25,G5vjZ995mA6Mv,82,20436.0
514,Red Hot Chili Peppers7,Red Hot Chili Peppers,Fargo,Fargodome,Red Hot Chili Peppers 2023 Tour,Rock,0,4,230.0,47.5,vvG1bZ9pTxdkUO,82,228590.0
515,Red Hot Chili Peppers8,Red Hot Chili Peppers,Vancouver,BC Place,Red Hot Chili Peppers 2023 Tour,Rock,0,3,400.5,49.5,G5v7Z9pT1RNOl,82,634893.0
516,Red Hot Chili Peppers13,Red Hot Chili Peppers,Auckland,Mt Smart Stadium,RED HOT CHILI PEPPERS WITH POST MALONE,Rock,1,1,667.25,104.6,G5e8Z9uetm764,82,6014.0
517,Red Hot Chili Peppers14,Red Hot Chili Peppers,Dunedin,Forsyth Barr Stadium,RED HOT CHILI PEPPERS WITH POST MALONE,Rock,0,1,664.9,99.9,G5e8Z9u2ieV6G,82,60806.0
518,Guns N' Roses5,Guns N' Roses,Libertyville,Impact Fuel Room,Nightrain: The Guns N' Roses Experience,Rock,0,3,64.0,17.0,rZ7HnEZ1A3bOkA,80,1024027.0
519,Guns N' Roses9,Guns N' Roses,Baton Rouge,Varsity Theatre,NIGHTRAIN - The Guns N' Roses Tribute Experience,Rock,0,2,17.0,17.0,rZ7HnEZ1A3jV7g,80,1024027.0
520,Guns N' Roses10,Guns N' Roses,Wroclaw,Stary Klasztor - Sala Witrażowa,GUNS N' ROSES TRIBUTE NIGHT - Hollywood Rose,Rock,0,2,80.0,60.0,Z698xZQpZakl5,80,591620.0
521,Guns N' Roses12,Guns N' Roses,Ittre,ZIK-ZAK,RNTN: Guns N’ Roses experience + Cherry & The Bombs,Rock,1,12,16.0,16.0,Z698xZG2ZaaDE,80,212461.0
522,Guns N' Roses13,Guns N' Roses,West Hollywood,Whisky A Go Go,HOOKERS & BLOW FEATURING DIZZY REED OF GUNS N' ROSES,Metal,0,2,600.0,20.0,rZ7HnEZ1A3jt8P,80,8018.0
523,Guns N' Roses14,Guns N' Roses,Pawling,Daryl's House,Appetite for Destruction: The Ultimate Tribute to Guns N' Roses,Rock,1,2,35.0,25.0,rZ7HnEZ1A34euP,80,591620.0
524,Nirvana10,Nirvana,Ferndale,The Magic Bag,Smells Like Nirvana,Pop,1,12,18.0,18.0,rZ7HnEZ1A34AaP,81,3155.0
525,Nirvana11,Nirvana,Libertyville,Impact Fuel Room,Smells Like Nirvana,Rock,0,4,60.0,15.0,rZ7HnEZ1A3qb14,81,1695.0
526,Macklemore3,Macklemore,Dublin,3Arena,Macklemore: The Ben Tour,Hip-Hop/Rap,0,4,65.15,54.0,G5vOZ9pp3EZM2,77,5625.0
527,Macklemore4,Macklemore,Dublin,3Arena,Macklemore: The Ben Tour,Hip-Hop/Rap,0,4,65.15,54.0,G5vOZ9pp3E8MS,77,677116.0
528,Macklemore5,Macklemore,Glasgow,O2 Academy Glasgow,Macklemore: The Ben Tour,Hip-Hop/Rap,0,4,36.0,36.0,G5vHZ94lvwNuI,77,23078.0
529,Macklemore6,Macklemore,Manchester,O2 Victoria Warehouse Manchester,Macklemore: The Ben Tour,Hip-Hop/Rap,1,4,36.0,36.0,G5vHZ94nJbw8m,77,304391.0
530,Macklemore7,Macklemore,Birmingham,O2 Academy Birmingham,Macklemore: The Ben Tour,Hip-Hop/Rap,0,4,94.5,42.0,G5vHZ94nh6-my,77,5625.0
531,Macklemore8,Macklemore,London,O2 Academy Brixton,Macklemore: The Ben Tour,Hip-Hop/Rap,0,4,86.5,38.5,G5vHZ94XxtxoC,77,2600000.0
